Timestamp=Thu 5 Mar 2015 07:41:51 GMT +0	Test
Timestamp=Thu 5 Mar 2015 21:31:33 GMT +0	Pocket
Timestamp=Thu 5 Mar 2015 21:45:23 GMT +0	activity_type=pocket	title=Jumpers	excerpt=Shortly after ten-thirty in the morning on Wednesday, March 19th, a real-estate agent named Paul Alarab began hiking across the Golden Gate Bridge.	tags=	url=http://ift.tt/1tvXAto	added_date=March 05, 2015 at 01:45PM
Timestamp=Mon 6 Apr 2015 01:06:25 GMT +0	activity_type=iss	value=April 05, 2015 at 06:34PM	value_type=time	description=Whenever the ISS flies over UC Berkeley, this record is generated.
Timestamp=Mon 6 Apr 2015 01:34:11 GMT +0	actor_id=http://example.org/monitors/windparkmonitor	actor_objectType=software	id=http://128.32.78.37:8080/activities/86b6c01e7e714eebb3c4fc2f26cfd8c8	verb=invite	published=2015-04-04T05:51:06.199Z	object_objectType=person	object_displayName=Maintenance Technician	object_id=http://example.org/maintainers/152	actor_displayName=Windpark Monitor
Timestamp=Mon 6 Apr 2015 01:34:12 GMT +0	actor_id=tag:example.org,2015:smartphone	actor_objectType=device	id=http://128.32.78.37:8080/activities/d69aea1608a14acf8f3674c42b6826f4	verb=add	published=2011-02-10T15:04:55.000Z	target_displayName=AS Base	object_id=tag:example.org,2011:abc123/xyz	target_objectType=database	target_id=tag:example.org,2015:abc123	actor_url=http://example.org/smartphone	actor_displayName=Smartphone	target_url=http://example.org/asbase/	object_url=http://example.org/blog/2015/03/Exerciseentry
Timestamp=Mon 6 Apr 2015 01:34:13 GMT +0	actor_id=tag:example.org,2015:smartphone	actor_objectType=device	id=http://128.32.78.37:8080/activities/d818777d908b4666b3d2a5928828eca7	verb=add	published=2011-02-10T15:04:55.000Z	target_displayName=AS Base	object_id=tag:example.org,2011:abc123/xyz	target_objectType=database	target_id=tag:example.org,2015:abc123	actor_url=http://example.org/smartphone	actor_displayName=Smartphone	target_url=http://example.org/asbase/	object_url=http://example.org/blog/2015/03/Exerciseentry
Timestamp=Mon 6 Apr 2015 01:34:14 GMT +0	actor_id=tag:example.org,2015:smartphone	actor_objectType=device	id=http://128.32.78.37:8080/activities/848548c9822a4b88b5c75942538bd67d	verb=add	published=2011-02-10T15:04:55.000Z	target_displayName=AS Base	object_id=tag:example.org,2011:abc123/xyz	target_objectType=database	target_id=tag:example.org,2015:abc123	actor_url=http://example.org/smartphone	actor_displayName=Smartphone	target_url=http://example.org/asbase/	object_url=http://example.org/blog/2015/03/Exerciseentry
Timestamp=Mon 6 Apr 2015 01:34:15 GMT +0	actor_id=tag:example.org,2015:smartphone	actor_objectType=device	id=http://128.32.78.37:8080/activities/3e7157c7c4184762a2dc3080d1696bdc	verb=add	published=2011-02-10T15:04:55.000Z	target_displayName=AS Base	object_id=tag:example.org,2011:abc123/xyz	target_objectType=database	target_id=tag:example.org,2015:abc123	actor_url=http://example.org/smartphone	actor_displayName=Smartphone	target_url=http://example.org/asbase/	object_url=http://example.org/blog/2015/03/Exerciseentry
Timestamp=Mon 6 Apr 2015 01:34:18 GMT +0	actor_id=http://serene-wave-9290.herokuapp.com/new_request/	reason=Your request has been noted, but these seats are not reservable.	object_descriptor-tags=rolling	object_object=objectType	id=http://128.32.78.37:8080/activities/f68da64833944c2e8190d6cbe77154cb	verb=deny	object_verb=request	published=2015-04-01T22:02:43.000Z	object_id=http://128.32.78.37:8080/activities/50dc86829864435bb2158bf9388454c7	object_actor=Audrey's Awesome Android App	actor_displayName=ISchool Seating Reservation System
Timestamp=Mon 6 Apr 2015 01:50:41 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/50dc86829864435bb2158bf9388454c7	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:42 GMT +0	actor_id=http://serene-wave-9290.herokuapp.com/new_request/	reason=Your request has been noted, but these seats are not reservable.	object_descriptor-tags=rolling	object_object=objectType	id=http://128.32.78.37:8080/activities/d1596e2cd94f42de9a3f022bc978f1bf	verb=deny	object_verb=request	published=2015-04-01T20:26:39.000Z	object_id=http://128.32.78.37:8080/activities/8157c0f197f94f2e9d43ac7ddaa3bdf0	object_actor=Audrey's Awesome Android App	actor_displayName=ISchool Seating Reservation System
Timestamp=Mon 6 Apr 2015 01:50:43 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/8157c0f197f94f2e9d43ac7ddaa3bdf0	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:44 GMT +0	actor_id=http://serene-wave-9290.herokuapp.com/new_request/	reason=Your request has been noted, but these seats are not reservable.	object_descriptor-tags=rolling	object_object=objectType	id=http://128.32.78.37:8080/activities/8c4184d307d242e8a0caa6c09b9fae68	verb=deny	object_verb=request	published=2015-04-01T20:26:04.000Z	object_id=http://128.32.78.37:8080/activities/4df2b69e46f442bd85a20926706b3ac3	object_actor=Audrey's Awesome Android App	actor_displayName=ISchool Seating Reservation System
Timestamp=Mon 6 Apr 2015 01:50:45 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/4df2b69e46f442bd85a20926706b3ac3	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:46 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/085d8e689a414f299fe3e42a89555ae4	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:47 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/03d11eb4b423415a8902d3de5fb2d7c6	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:48 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/86731c1d68794184ab5008c3c2bbe6fd	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:49 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/1fe1094c337547b8b2214d5594384d17	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:50 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/8ba955ff1567463e9713becca358836b	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:51 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/2382c1bc160145e599cec26fa50b7beb	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:52 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/893daf6ea95e4a4b8d5bead89e8f8472	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:53 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/46331058d70a4f2aabad982b0f40a8b6	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:54 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/2d3714971e064f60abfe0c9ca7547bb0	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:50:55 GMT +0	actor=Audrey's Awesome Android App	id=http://128.32.78.37:8080/activities/db208695ecba480ca0e1b2da8ce85cd1	descriptor-tags=chair,rolling	verb=request	object_position=longitude	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1
Timestamp=Mon 6 Apr 2015 01:51:05 GMT +0	actor_id=127.0.0.1:8000	reason=Your request has been noted, but these seats are not reservable.	id=http://128.32.78.37:8080/activities/7dd12f569c314bceab18853209f3376b	verb=deny	published=2015-04-01T16:04:39.000Z	actor_displayName=ISchool Seating Reservation System
Timestamp=Mon 6 Apr 2015 01:51:05 GMT +0	actor_id=127.0.0.1:8000	reason=Your request has been noted, but these seats are not reservable.	id=http://128.32.78.37:8080/activities/107e18d168ff4c0f9dd043e4446e5350	verb=deny	published=2015-04-01T16:01:11.000Z	actor_displayName=ISchool Seating Reservation System
Timestamp=Mon 6 Apr 2015 01:51:06 GMT +0	actor_id=http://example.org/monitors/windparkmonitor	actor_objectType=software	id=http://128.32.78.37:8080/activities/a1a279c2067c4426b12cfbec544439e6	verb=invite	published=2015-03-31T23:11:22.789Z	object_objectType=person	object_displayName=Maintenance Technician	object_id=http://example.org/maintainers/152	actor_displayName=Windpark Monitor
Timestamp=Mon 6 Apr 2015 01:51:08 GMT +0	actor=Audrey's Awesome Android App	id=chairID	verb=kVerbPost
Timestamp=Mon 6 Apr 2015 01:51:09 GMT +0	actor_objectType=person	id=http://128.32.78.37:8080/activities/9cb4b33c8fb04992b9ba9f41ef0681ab	verb=leave	object_position=longitude	object_descriptor_tags=rolling	published=2015-03-28T03:43:02.000Z	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1	actor_displayName=Unknown
Timestamp=Mon 6 Apr 2015 01:51:10 GMT +0	actor_objectType=person	id=http://128.32.78.37:8080/activities/ddf2352aa3f14c6687ab787297a09cac	verb=checkin	object_position=longitude	object_descriptor_tags=rolling	published=2015-03-28T03:42:55.000Z	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1	actor_displayName=Unknown
Timestamp=Mon 6 Apr 2015 01:51:11 GMT +0	actor_objectType=person	id=http://128.32.78.37:8080/activities/9aa67b4b22974470a0ecc6455dc982ed	verb=leave	object_position=longitude	object_descriptor_tags=rolling	published=2015-03-28T03:42:08.000Z	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1	actor_displayName=Unknown
Timestamp=Mon 6 Apr 2015 01:51:12 GMT +0	actor_objectType=person	id=http://128.32.78.37:8080/activities/b696d591545d4dbea941b68c62006662	verb=leave	object_position=longitude	object_descriptor_tags=rolling	published=2015-03-28T03:34:16.000Z	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1	actor_displayName=Unknown
Timestamp=Mon 6 Apr 2015 01:51:13 GMT +0	actor_objectType=person	id=http://128.32.78.37:8080/activities/7a985df8e8a74b93ae641d516d2c797a	verb=checkin	object_position=longitude	object_descriptor_tags=rolling	published=2015-03-28T03:34:11.000Z	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1	actor_displayName=Unknown
Timestamp=Mon 6 Apr 2015 01:51:14 GMT +0	actor_objectType=person	id=http://128.32.78.37:8080/activities/41f405d41b0649beb2666d90c0acaf00	verb=leave	object_position=longitude	object_descriptor_tags=rolling	published=2015-03-28T03:33:59.000Z	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1	actor_displayName=Unknown
Timestamp=Mon 6 Apr 2015 01:51:15 GMT +0	actor_objectType=person	id=http://128.32.78.37:8080/activities/05f3beed774f4b138e69efa8e7d404ff	verb=leave	object_position=longitude	object_descriptor_tags=rolling	published=2011-02-10T15:04:55.000Z	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1	actor_displayName=Unknown
Timestamp=Mon 6 Apr 2015 01:51:16 GMT +0	actor_objectType=person	id=http://128.32.78.37:8080/activities/67cf005924494d0ca067b6349f9a294a	verb=checkin	object_position=longitude	object_descriptor_tags=rolling	published=2011-02-10T15:04:55.000Z	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1	actor_displayName=Unknown
Timestamp=Mon 6 Apr 2015 01:51:17 GMT +0	actor_objectType=person	id=http://128.32.78.37:8080/activities/0c3afebaeda448b3a5a76b2cb90feab8	verb=leave	object_position=longitude	object_descriptor_tags=rolling	published=2011-02-10T15:04:55.000Z	object_objectType=place	object_displayName=Chair at 202 South Hall, UC Berkeley	object_id=http://example.org/berkeley/southhall/202/chair/1	actor_displayName=Unknown
Timestamp=Mon 6 Apr 2015 01:51:18 GMT +0	actor_id=http://example.org/monitors/windparkmonitor	actor_objectType=software	id=http://128.32.78.37:8080/activities/aa75e6e3ed1c483683ae75e4f7dccc9b	verb=invite	published=2015-03-27T22:28:17.857Z	target_displayName=Turbine 11 Monitor	object_objectType=person	object_displayName=Maintenance Technician	object_id=http://example.org/maintainers/152	target_objectType=software	target_id=http://example.org/monitors/11	actor_displayName=Windpark Monitor
Timestamp=Mon 6 Apr 2015 01:51:19 GMT +0	actor_id=http://example.org/monitors/11	actor_objectType=software	id=http://128.32.78.37:8080/activities/e1403bccc59643b998c7bb91ae41c2ec	criticality=critical	verb=analyze	published=2015-03-27T22:28:17.754Z	status=completed	actor_displayName=Turbine 11 Monitor
Timestamp=Mon 6 Apr 2015 01:51:20 GMT +0	actor_id=http://example.org/windturbine_11	actor_objectType=device	id=http://128.32.78.37:8080/activities/7cf0cea854b84237870ea2b910c9c679	verb=add	subVerb=strongWinds	published=2015-03-27T22:28:16.795Z	object_objectType=deviceRecord	status=completed	actor_displayName=Siemens Wind Turbine 11	object_dataFields=windSpeed	object_url=http://russet.ischool.berkeley.edu:8081/tim_testdata/data_turbine11_all.csv
